# x,y,CDP,uncertainty
9.325000000000000000e+05,2.018930000000000000e+06,2.537438890965419347e+01,9.726275184576802957e+00
9.400000000000000000e+05,2.018930000000000000e+06,2.538576629526446027e+01,9.726397646595753343e+00
9.475000000000000000e+05,2.018930000000000000e+06,2.539158099552230041e+01,9.727340223489143511e+00
9.550000000000000000e+05,2.018930000000000000e+06,2.539180116701463419e+01,9.729100024746049513e+00
9.625000000000000000e+05,2.018930000000000000e+06,2.538655371297179286e+01,9.731670252375943519e+00
9.700000000000000000e+05,2.018930000000000000e+06,2.537611807570539924e+01,9.735038201378943157e+00
9.775000000000000000e+05,2.018930000000000000e+06,2.536091441041411443e+01,9.739182808222782484e+00
9.850000000000000000e+05,2.018930000000000000e+06,2.534148676608087314e+01,9.744072144494797527e+00
9.925000000000000000e+05,2.018930000000000000e+06,2.531848210802246513e+01,9.749661275097370350e+00
1.000000000000000000e+06,2.018930000000000000e+06,2.529262617310008210e+01,9.755890861371511846e+00
1.007500000000000000e+06,2.018930000000000000e+06,2.526469724737484768e+01,9.762686796494037367e+00
1.015000000000000000e+06,2.018930000000000000e+06,2.523549899587036549e+01,9.769961028565287364e+00
1.022500000000000000e+06,2.018930000000000000e+06,2.520583345756237037e+01,9.777613576496243297e+00
1.030000000000000000e+06,2.018930000000000000e+06,2.517647525157861210e+01,9.785535597416984643e+00
1.037500000000000000e+06,2.018930000000000000e+06,2.514814793080240207e+01,9.793613242186706813e+00
1.045000000000000000e+06,2.018930000000000000e+06,2.512150327632982894e+01,9.801731953113002049e+00
1.052500000000000000e+06,2.018930000000000000e+06,2.509710416036086045e+01,9.809780823422752150e+00
1.060000000000000000e+06,2.018930000000000000e+06,2.507541142631390940e+01,9.817656652104641779e+00
1.067500000000000000e+06,2.018930000000000000e+06,2.505677505200638677e+01,9.825267383932635212e+00
1.075000000000000000e+06,2.018930000000000000e+06,2.504142968252172352e+01,9.832534711051778231e+00
1.082500000000000000e+06,2.018930000000000000e+06,2.502949445047930155e+01,9.839395714930891046e+00
1.090000000000000000e+06,2.018930000000000000e+06,2.502097684747960216e+01,9.845803530687602390e+00
1.097500000000000000e+06,2.018930000000000000e+06,2.501578027531417447e+01,9.851727106888798602e+00
1.105000000000000000e+06,2.018930000000000000e+06,2.501371479186844837e+01,9.857150203631501739e+00
1.112500000000000000e+06,2.018930000000000000e+06,2.501451047583946874e+01,9.862069814943213331e+00
1.120000000000000000e+06,2.018930000000000000e+06,2.501783276800661682e+01,9.866494217918143406e+00
1.127500000000000000e+06,2.018930000000000000e+06,2.502329910532641222e+01,9.870440843596417935e+00
1.135000000000000000e+06,2.018930000000000000e+06,2.503049614797514266e+01,9.873934139067786830e+00
1.142500000000000000e+06,2.018930000000000000e+06,2.503899690859973148e+01,9.877003553514883905e+00
1.150000000000000000e+06,2.018930000000000000e+06,2.504837712709169750e+01,9.879681739756644987e+00
1.157500000000000000e+06,2.018930000000000000e+06,2.505823029178194261e+01,9.882003023032794431e+00
1.165000000000000000e+06,2.018930000000000000e+06,2.506818078762951174e+01,9.884002154640459281e+00
1.172500000000000000e+06,2.018930000000000000e+06,2.507789475054452311e+01,9.885713341835245416e+00
1.180000000000000000e+06,2.018930000000000000e+06,2.508708832114672305e+01,9.887169527970108618e+00
1.187500000000000000e+06,2.018930000000000000e+06,2.509553311617187887e+01,9.888401887440402049e+00
1.195000000000000000e+06,2.018930000000000000e+06,2.510305886609868153e+01,9.889439497132720192e+00
1.202500000000000000e+06,2.018930000000000000e+06,2.510955329736210473e+01,9.890309147779122512e+00
1.210000000000000000e+06,2.018930000000000000e+06,2.511495946061821982e+01,9.891035263010607537e+00
1.217500000000000000e+06,2.018930000000000000e+06,2.511927081663896288e+01,9.891639899269454972e+00
1.225000000000000000e+06,2.018930000000000000e+06,2.512252448324287002e+01,9.892142805016428397e+00
1.232500000000000000e+06,2.018930000000000000e+06,2.512479311519580705e+01,9.892561522061582124e+00
1.240000000000000000e+06,2.018930000000000000e+06,2.512617593118082837e+01,9.892911515253260291e+00
1.247500000000000000e+06,2.018930000000000000e+06,2.512678941557549095e+01,9.893206319187154207e+00
1.255000000000000000e+06,2.018930000000000000e+06,2.512675820777827695e+01,9.893457692390615676e+00
1.262500000000000000e+06,2.018930000000000000e+06,2.512620664983601060e+01,9.893675770994812879e+00
1.270000000000000000e+06,2.018930000000000000e+06,2.512525139693754994e+01,9.893869215423180208e+00
1.277500000000000000e+06,2.018930000000000000e+06,2.512399540989208191e+01,9.894045345423547744e+00
1.285000000000000000e+06,2.018930000000000000e+06,2.512252354937837850e+01,9.894210260791268752e+00
1.292500000000000000e+06,2.018930000000000000e+06,2.512089988500151350e+01,9.894368947299806649e+00
1.300000000000000000e+06,2.018930000000000000e+06,2.511916672473596179e+01,9.894525369478330390e+00
1.307500000000000000e+06,2.018930000000000000e+06,2.511734526856184146e+01,9.894682553662793367e+00
1.315000000000000000e+06,2.018930000000000000e+06,2.511543769991368791e+01,9.894842665926807612e+00
1.322500000000000000e+06,2.018930000000000000e+06,2.511343045503558713e+01,9.895007089956388668e+00
1.330000000000000000e+06,2.018930000000000000e+06,2.511129835691512469e+01,9.895176509475774651e+00
1.337500000000000000e+06,2.018930000000000000e+06,2.510900926961339508e+01,9.895350998621772476e+00
1.345000000000000000e+06,2.018930000000000000e+06,2.510652892103496114e+01,9.895530121795102829e+00
1.352500000000000000e+06,2.018930000000000000e+06,2.510382555678022598e+01,9.895713042331607312e+00
1.360000000000000000e+06,2.018930000000000000e+06,2.510087412234963722e+01,9.895898637116207652e+00
1.367500000000000000e+06,2.018930000000000000e+06,2.509765972240500886e+01,9.896085612418382027e+00
1.375000000000000000e+06,2.018930000000000000e+06,2.509418016952314900e+01,9.896272614975931248e+00
1.382500000000000000e+06,2.018930000000000000e+06,2.509044750631685972e+01,9.896458331962886490e+00
1.390000000000000000e+06,2.018930000000000000e+06,2.508648845864530941e+01,9.896641573926491020e+00
1.397500000000000000e+06,2.018930000000000000e+06,2.508234384924839588e+01,9.896821336094960841e+00
1.405000000000000000e+06,2.018930000000000000e+06,2.507806706582261569e+01,9.896996835337798615e+00
1.412500000000000000e+06,2.018930000000000000e+06,2.507372173181892805e+01,9.897167522319952226e+00
1.420000000000000000e+06,2.018930000000000000e+06,2.506937876920045483e+01,9.897333070670736532e+00
1.427500000000000000e+06,2.018930000000000000e+06,2.506511306836479136e+01,9.897493346984454377e+00
1.435000000000000000e+06,2.018930000000000000e+06,2.506099999080005958e+01,9.897648366954575394e+00
1.442500000000000000e+06,2.018930000000000000e+06,2.505711192528480424e+01,9.897798243744784230e+00
1.450000000000000000e+06,2.018930000000000000e+06,2.505351510007035998e+01,9.897943134820394562e+00
1.457500000000000000e+06,2.018930000000000000e+06,2.505026682353825507e+01,9.898083192856805823e+00
1.465000000000000000e+06,2.018930000000000000e+06,2.504741328739470774e+01,9.898218525262752365e+00
1.472500000000000000e+06,2.018930000000000000e+06,2.504498802255697854e+01,9.898349165405656791e+00
1.480000000000000000e+06,2.018930000000000000e+06,2.504301105184604026e+01,9.898475057043139458e+00
1.487500000000000000e+06,2.018930000000000000e+06,2.504148873867313796e+01,9.898596051967164300e+00
1.495000000000000000e+06,2.018930000000000000e+06,2.504041428982202433e+01,9.898711919565133854e+00
1.502500000000000000e+06,2.018930000000000000e+06,2.503976883557994171e+01,9.898822366036640119e+00
1.510000000000000000e+06,2.018930000000000000e+06,2.503952298357536321e+01,9.898927060409835832e+00
1.517500000000000000e+06,2.018930000000000000e+06,2.503963872473379482e+01,9.899025664280198811e+00
1.525000000000000000e+06,2.018930000000000000e+06,2.504007156104886533e+01,9.899117862270195189e+00
1.532500000000000000e+06,2.018930000000000000e+06,2.504077272516565245e+01,9.899203390577952177e+00
1.540000000000000000e+06,2.018930000000000000e+06,2.504169136992413769e+01,9.899282061450488612e+00
1.547500000000000000e+06,2.018930000000000000e+06,2.504277662095844903e+01,9.899353782044324035e+00
1.555000000000000000e+06,2.018930000000000000e+06,2.504397940517912602e+01,9.899418566718791723e+00
1.562500000000000000e+06,2.018930000000000000e+06,2.504525399088663207e+01,9.899476542403293777e+00
1.570000000000000000e+06,2.018930000000000000e+06,2.504655919931910546e+01,9.899527947171188558e+00
1.577500000000000000e+06,2.018930000000000000e+06,2.504785927103317533e+01,9.899573122590680896e+00
1.585000000000000000e+06,2.018930000000000000e+06,2.504912439202728791e+01,9.899612500749014998e+00
1.592500000000000000e+06,2.018930000000000000e+06,2.505033090283357211e+01,9.899646587085824123e+00
1.600000000000000000e+06,2.018930000000000000e+06,2.505146122808349318e+01,9.899675940332720359e+00
1.607500000000000000e+06,2.018930000000000000e+06,2.505250357382387350e+01,9.899701150912488146e+00
1.615000000000000000e+06,2.018930000000000000e+06,2.505345144514697253e+01,9.899722819152497522e+00
1.622500000000000000e+06,2.018930000000000000e+06,2.505430303767066746e+01,9.899741534565151824e+00
1.630000000000000000e+06,2.018930000000000000e+06,2.505506055374196350e+01,9.899757857306926923e+00
1.637500000000000000e+06,2.018930000000000000e+06,2.505572948857299309e+01,9.899772302704459292e+00
1.645000000000000000e+06,2.018930000000000000e+06,2.505631792381351985e+01,9.899785329480195628e+00
1.652500000000000000e+06,2.018930000000000000e+06,2.505683585720891671e+01,9.899797332024322216e+00
1.660000000000000000e+06,2.018930000000000000e+06,2.505729458781168617e+01,9.899808636755061286e+00
1.667500000000000000e+06,2.018930000000000000e+06,2.505770616769443393e+01,9.899819502363563117e+00
1.675000000000000000e+06,2.018930000000000000e+06,2.505808292350349475e+01,9.899830123454385955e+00
1.682500000000000000e+06,2.018930000000000000e+06,2.505843704547928752e+01,9.899840636966992236e+00
1.690000000000000000e+06,2.018930000000000000e+06,2.505878023740673299e+01,9.899851130588633197e+00
1.697500000000000000e+06,2.018930000000000000e+06,2.505912341897609608e+01,9.899861652377708765e+00
1.705000000000000000e+06,2.018930000000000000e+06,2.505947647163746339e+01,9.899872220805207235e+00
1.712500000000000000e+06,2.018930000000000000e+06,2.505984802025808733e+01,9.899882834529279307e+00
1.720000000000000000e+06,2.018930000000000000e+06,2.506024524516613283e+01,9.899893481328778222e+00
1.727500000000000000e+06,2.018930000000000000e+06,2.506067372211116151e+01,9.899904145782601361e+00
1.735000000000000000e+06,2.018930000000000000e+06,2.506113729079560315e+01,9.899914815435145954e+00
1.742500000000000000e+06,2.018930000000000000e+06,2.506163795545874962e+01,9.899925485339878151e+00
1.750000000000000000e+06,2.018930000000000000e+06,2.506217582316259396e+01,9.899936161001633650e+00
1.757500000000000000e+06,2.018930000000000000e+06,2.506274908658259903e+01,9.899946859820996536e+00
1.765000000000000000e+06,2.018930000000000000e+06,2.506335405823784868e+01,9.899957611235519650e+00
1.772500000000000000e+06,2.018930000000000000e+06,2.506398526190876908e+01,9.899968455762419239e+00
1.780000000000000000e+06,2.018930000000000000e+06,2.506463558485831911e+01,9.899979443180495053e+00
1.787500000000000000e+06,2.018930000000000000e+06,2.506529649135369908e+01,9.899990630070405473e+00
1.795000000000000000e+06,2.018930000000000000e+06,2.506595829433127065e+01,9.900002076918614335e+00
1.802500000000000000e+06,2.018930000000000000e+06,2.506661047816578147e+01,9.900013844980051658e+00
1.810000000000000000e+06,2.018930000000000000e+06,2.506724206170670044e+01,9.900025993062396168e+00
1.817500000000000000e+06,2.018930000000000000e+06,2.506784198748396264e+01,9.900038574380612744e+00
1.825000000000000000e+06,2.018930000000000000e+06,2.506839952053782383e+01,9.900051633620401859e+00
1.832500000000000000e+06,2.018930000000000000e+06,2.506890463890627174e+01,9.900065204329195012e+00
1.840000000000000000e+06,2.018930000000000000e+06,2.506934839758324429e+01,9.900079306740483531e+00
1.847500000000000000e+06,2.018930000000000000e+06,2.506972324880221237e+01,9.900093946125707589e+00
1.855000000000000000e+06,2.018930000000000000e+06,2.507002330364137066e+01,9.900109111736675516e+00
1.862500000000000000e+06,2.018930000000000000e+06,2.507024452316580820e+01,9.900124776389620962e+00
1.870000000000000000e+06,2.018930000000000000e+06,2.507038483120799199e+01,9.900140896697477544e+00
1.877500000000000000e+06,2.018930000000000000e+06,2.507044414531396725e+01,9.900157413940469553e+00
1.885000000000000000e+06,2.018930000000000000e+06,2.507042432685689448e+01,9.900174255519814892e+00
1.892500000000000000e+06,2.018930000000000000e+06,2.507032905565277758e+01,9.900191336917124829e+00
1.900000000000000000e+06,2.018930000000000000e+06,2.507016363824113370e+01,9.900208564061768968e+00
1.907500000000000000e+06,2.018930000000000000e+06,2.506993476205207827e+01,9.900225835976872446e+00
1.915000000000000000e+06,2.018930000000000000e+06,2.506965020990225312e+01,9.900243047585217226e+00
1.922500000000000000e+06,2.018930000000000000e+06,2.506931855041576540e+01,9.900260092541838475e+00
1.930000000000000000e+06,2.018930000000000000e+06,2.506894882016359816e+01,9.900276865980977448e+00
1.937500000000000000e+06,2.018930000000000000e+06,2.506855021250808235e+01,9.900293267067873160e+00
1.945000000000000000e+06,2.018930000000000000e+06,2.506813178658198282e+01,9.900309201281789484e+00
1.952500000000000000e+06,2.018930000000000000e+06,2.506770220754093259e+01,9.900324582359139924e+00
1.960000000000000000e+06,2.018930000000000000e+06,2.506726952659486685e+01,9.900339333867300695e+00
1.967500000000000000e+06,2.018930000000000000e+06,2.506684100639191826e+01,9.900353390385788543e+00
1.975000000000000000e+06,2.018930000000000000e+06,2.506642299444649424e+01,9.900366698300356205e+00
1.982500000000000000e+06,2.018930000000000000e+06,2.506602084453088963e+01,9.900379216215938527e+00
1.990000000000000000e+06,2.018930000000000000e+06,2.506563888361523951e+01,9.900390915025681693e+00
1.997500000000000000e+06,2.018930000000000000e+06,2.506528041991274591e+01,9.900401777658842661e+00
2.005000000000000000e+06,2.018930000000000000e+06,2.506494778619801878e+01,9.900411798555664333e+00
2.012500000000000000e+06,2.018930000000000000e+06,2.506464241159628870e+01,9.900420982901355416e+00
2.020000000000000000e+06,2.018930000000000000e+06,2.506436491468969052e+01,9.900429345675762605e+00
2.027500000000000000e+06,2.018930000000000000e+06,2.506411521076388738e+01,9.900436910547773195e+00
2.035000000000000000e+06,2.018930000000000000e+06,2.506389262653407002e+01,9.900443708671248899e+00
2.042500000000000000e+06,2.018930000000000000e+06,2.506369601635952904e+01,9.900449777416065800e+00
2.050000000000000000e+06,2.018930000000000000e+06,2.506352387492477263e+01,9.900455159077207412e+00
2.057500000000000000e+06,2.018930000000000000e+06,2.506337444241594525e+01,9.900459899603230696e+00
2.065000000000000000e+06,2.018930000000000000e+06,2.506324579925237117e+01,9.900464047368092935e+00
2.072500000000000000e+06,2.018930000000000000e+06,2.506313594853256532e+01,9.900467652027582943e+00
2.080000000000000000e+06,2.018930000000000000e+06,2.506304288520884072e+01,9.900470763471822977e+00
2.087500000000000000e+06,2.018930000000000000e+06,2.506296465188492562e+01,9.900473430903755201e+00
2.095000000000000000e+06,2.018930000000000000e+06,2.506289938171424581e+01,9.900475702048183280e+00
2.102500000000000000e+06,2.018930000000000000e+06,2.506284532939569942e+01,9.900477622499302299e+00
2.110000000000000000e+06,2.018930000000000000e+06,2.506280089159958990e+01,9.900479235212415574e+00
2.117500000000000000e+06,2.018930000000000000e+06,2.506276461831460267e+01,9.900480580126616914e+00
2.125000000000000000e+06,2.018930000000000000e+06,2.506273521672800086e+01,9.900481693922447590e+00
